Category,Element,Description,Industry Standard,Common Values,Source Systems,Procore Coverage,Benchmarking Use,Notes
Regulatory & Compliance Documents,Safety Plan / Site Safety Documentation,"Project-specific safety plan defining hazard controls, emergency procedures, PPE requirements, and safety protocols. Required by OSHA and most contracts. Includes job hazard analyses (JHAs), activity hazard analyses (AHAs), emergency action plans, and fall protection plans. Reviewed and updated throughout construction as conditions change.","OSHA 29 CFR 1926 (Construction Safety Standards), ANSI/ASSP Z590.3 (Prevention through Design)","Site-Specific Safety Plan, Job Hazard Analysis (JHA), Activity Hazard Analysis (AHA), Fall Protection Plan, Emergency Action Plan, Crane Lift Plan, Confined Space Entry Plan","Procore (as document/form), Safety management platforms (iAuditor, SafetyCulture), Excel, paper","Low — no dedicated safety plan table. Safety plans uploaded as documents or forms. Safety observations and violations are structured (observation, daily_log_safety_violation) but the governing safety plan document is not.","Safety plan update frequency; JHA coverage (% of high-risk activities with JHAs)","GOVERNS safety procedures. The safety plan is the standard against which safety observations and violations are measured. COMPLIES_WITH OSHA regulations. Safety documentation requirements vary by owner and jurisdiction."
Regulatory & Compliance Documents,SWPPP / Environmental Compliance Document,"Stormwater Pollution Prevention Plan and related environmental compliance documentation — required by EPA and state environmental agencies for construction sites disturbing 1+ acre of soil. Documents erosion and sediment control measures, inspection schedules, and corrective actions. Updated throughout construction as site conditions change.","EPA NPDES Construction General Permit, Clean Water Act §402, state stormwater programs","SWPPP, Erosion Control Plan, Spill Prevention Plan, Dust Control Plan, Dewatering Plan, Environmental Monitoring Reports","Procore (as document), specialized environmental compliance software, Excel, regulatory agency portals","None — no dedicated environmental compliance table. SWPPPs and environmental docs are uploaded as project documents. Inspections may be tracked through the inspections tool but the compliance documents themselves are not structured.","SWPPP inspection frequency; corrective action count; environmental violation rate","GOVERNS environmental compliance on site. COMPLIES_WITH EPA and state environmental regulations. Regular inspections required (typically weekly + after rain events). Non-compliance carries significant fines. LINKED_TO daily_log_observed_weather_condition for rain events."
"--- CLOSEOUT DOCUMENTS: records required to complete and hand over a project ---",,,,,,,,
Closeout Documents,Punch List (as Document),"Formal list of deficiencies and incomplete work items that must be corrected before the owner accepts the project — compiled during substantial completion walkthrough. While individual punch items are tracked as Quality & Safety Records, the punch list as a compiled document is a contractual deliverable. The list is walked with the owner, architect, and GC.","AIA A201 §9.8 (Substantial Completion), AIA G704 (Certificate of Substantial Completion)","Combined punch list document; organized by location, trade, or priority; includes photos and descriptions; sign-off when complete","Procore (punch_item table compiled into list), Excel, PlanGrid, Fieldwire, paper lists","High — punch_item records compile into the punch list document. Procore generates punch list reports from structured data (name, location, assignee, status, photos). 11,722+ cos with punch item data.","Punch list length at substantial completion; items per unit/SF; closure rate; days to close all items","The punch list document is a COMPILATION of individual punch item records. PRECEDES certificate of substantial completion. Punch list closure is a contract milestone. Cross-domain: items map to building elements, trades, and locations."
Closeout Documents,As-Built Documentation,"Marked-up drawings and records showing the actual constructed conditions — deviations from design documents, field modifications, and final installed locations of all systems. As-built documentation is a contractual closeout deliverable. Each subcontractor marks up their scope; the GC compiles into the as-built set. Increasingly digital (BIM as-built models).","AIA A201 §3.11 (Documents at the Site), contract-specific as-built requirements","As-built drawings (redline markups), Record drawings (architect-revised from as-builts), BIM as-built model, Utility location records","Procore (as documents/drawings), Bluebeam, PlanGrid, Revit (BIM as-built), AutoCAD","Low — no dedicated as-built table. As-built drawings uploaded as drawing revisions or documents. The as-built markup process happens in Bluebeam or on paper, then is uploaded to Procore as the final record.","As-built completion rate by trade; days from substantial completion to as-built delivery; percentage of projects with as-built documentation in Procore","As-built documentation is a major closeout bottleneck — subcontractors are slow to provide markups. DOCUMENTS final constructed conditions. VERSIONED_AS the final drawing revision. REFERENCES drawing sheets (the marked-up versions). Critical for facility operations and future renovations."
Closeout Documents,O&M Manual (Operations & Maintenance),"Compiled documentation of all installed equipment and systems — manufacturer manuals, maintenance schedules, warranty information, spare parts lists, and operating procedures. Required closeout deliverable for building handover. Organized by building system (HVAC, electrical, plumbing, fire protection, etc.). The owner's reference for facility operations.","AIA A201 §9.10 (Final Completion), spec section 01 78 00 (Closeout Submittals)","Equipment O&M manuals, Maintenance schedules, Warranty certificates, Spare parts lists, System operating procedures, Emergency procedures","Procore (as submittals — closeout type), physical binders, digital asset management systems","Medium — O&M manuals are submitted through the submittal workflow as closeout submittals. No dedicated O&M table, but the submittal structure captures the approval workflow. Content lives in uploaded documents.","O&M submission rate by trade; days from substantial completion to O&M delivery; completeness by system","TYPED_AS closeout submittals. O&M manuals are the owner's primary reference for facility operations. Incomplete O&M documentation is a common punchlist and retainage holdback item. REFERENCES building elements and equipment."
Closeout Documents,Warranty Documentation,"Written guarantees from manufacturers, subcontractors, and the GC covering defects in materials and workmanship for a specified period after substantial completion. Standard warranty periods: 1 year (general), 2 years (mechanical/electrical), 5-20 years (roofing), 10 years (structural). Warranty start date is typically the date of substantial completion.","AIA A201 §3.5 (Warranty), spec section 01 78 36 (Warranties), manufacturer-specific warranty terms","1-year general warranty, 2-year MEP warranty, 5-year roofing membrane warranty, 10-year structural warranty, 20-year roofing system warranty, Manufacturer equipment warranties","Procore (as submittals or documents), contract files, manufacturer portals","Low — no dedicated warranty table. Warranties tracked as closeout submittals or uploaded documents. Warranty period tracking and expiration notifications are not natively structured.","Warranty documentation completeness; warranty claims filed; days from issue to warranty claim resolution","GOVERNS post-completion quality obligations. Warranty claims TRIGGERED_BY defects found during the warranty period. LINKED_TO building elements and equipment. Warranty documentation is often the last closeout item collected. Missing warranties can hold retainage."
"--- FORMS & TEMPLATES: configurable structured data collection ---",,,,,,,,
Forms & Templates,Form / ProForma Form,"Configurable structured form for data collection — checklists, inspection templates, safety forms, quality records, or any project-specific data collection need. Forms have defined fields (text, select, date, number, checkbox) with validation rules and workflow routing. Procore's form system (including ProForma/Jira Forms integration) enables project teams to create custom structured data capture without code.","No industry standard for form structure; content governed by applicable standards (OSHA, AIA, contract)","Safety checklists, Quality inspection forms, Pre-task plans, Hot work permits, Concrete pour cards, Commissioning checklists, Material receiving forms, Daily pre-shift safety forms","Procore (form table, ProForma forms API), GoCanvas, iAuditor/SafetyCulture, PlanGrid, Excel, paper forms","High — form table exists and is Ready. ProForma forms provide structured field-level data with question IDs, answer types, and Jira field linking. Custom field configs and custom fields supported. Highly flexible.","Form submission volume; form completion rate; forms per project by type; most-used form templates","Forms are the extensibility layer — they capture structured data that doesn't fit standard tools. DOCUMENTS any field activity or compliance check. ProForma forms bridge to Jira for workflow integration. The form system is how Procore customers create project-specific data capture beyond the built-in tools."
Forms & Templates,Daily Log Template,"Configurable template defining which daily log sections are required for a project — determines which daily log tables are populated. Template configuration controls whether manpower, equipment, deliveries, delays, visitors, safety violations, and other sections are mandatory, optional, or hidden. Template standardization across a company ensures consistent daily reporting.","No standard; company/project configuration","Required sections, Optional sections, Hidden sections; Configurable by project or company; Custom fields per section","Procore (daily_log_construction_reports configuration), company templates","Medium — daily_log_construction_reports table tracks report completion and configuration. Template structure is a configuration rather than a document, but it governs data collection consistency.","Template adoption rate; section completion rate by template; companies with standardized templates vs. ad-hoc","GOVERNS daily log data collection. Template standardization is the key to consistent daily data — projects without standardized templates have sporadic data in optional sections. Cross-company benchmarking requires template normalization."
"--- STANDARD MEASURES: KPIs and metrics derived from document and communication performance ---",,,,,,,,
Standard Measures,RFI Response Time,"Average elapsed time from RFI issuance to final response — measures design team responsiveness and information flow efficiency. Formula: Response Date − Issue Date (in calendar or business days). Long RFI response times are a leading indicator of schedule delays and design coordination problems. Can be segmented by discipline, responsible party, and project phase.","CII benchmarking metrics; AIA response time provisions in contract","Typical range: 3–14 calendar days; > 21 days is a red flag","Derived from: rfis (created_at, due_date), rfi_responses (created_at)","High — rfis and rfi_responses tables with timestamps",Compare RFI response time by discipline and project type to benchmark design team responsiveness,"Ball-in-court tracking (rfis_bic) provides granular view of where time is spent. Response time is affected by RFI quality — vague RFIs take longer."
Standard Measures,RFI Volume Density,"Total RFI count relative to project size — measures design completeness and coordination quality. Formula: Total RFIs / Project Value (per $M) or Total RFIs / Project SF. High RFI density suggests incomplete design documents or poor coordination. Can be segmented by discipline and project phase.","CII benchmarking; industry typical ranges","Typical: 50–300 RFIs per $100M project; varies widely by complexity and delivery method","Derived from: rfis (count), projects (total_value)","High — rfis table with structured subject, status, schedule_impact, predicted_topic",Compare RFI density across project types and delivery methods to identify design quality patterns,"RFI predicted_topic (176 ML-classified topics) enables subject-matter breakdown without NLP. High RFI volume in a discipline signals design gaps in that system."
Standard Measures,Submittal Cycle Time,"Average elapsed time from submittal submission to final approval — measures the review and approval efficiency for product data and shop drawings. Formula: Approval Date − Submission Date (in business days). Includes resubmission cycles. Long cycle times delay procurement and fabrication.","CSI Practice Guide for Submittals; contract-specified review periods (typically 10–14 business days)","Typical: 10–21 business days first review; resubmittals add 7–14 days each cycle","Derived from: submittals (created_at, approval dates), submittal_approvers (response dates)","High — submittals table with status tracking, overdue flag, and approval workflow",Compare submittal cycle time by type and discipline to identify approval bottlenecks,"Overdue submittals (submittals.overdue flag) are a direct material delay risk signal. Cycle time × number of resubmissions = total approval duration."
Standard Measures,Submittal Rejection Rate,"Percentage of submittals rejected or returned for revision on first review — measures submittal preparation quality and design coordination. Formula: (Rejected + Revise & Resubmit) / Total Submittals × 100. High rejection rate increases cycle time and delays procurement.","CSI submittal review categories; AIA review stamps","Typical: 15–30% rejection/revision rate; > 40% indicates systemic quality issues","Derived from: submittals (status), submittal_approvers (response status)","High — submittals table with structured status values",Compare rejection rate by trade and discipline to identify vendors with submittal quality issues,"Rejection rate by trade reveals which subcontractors need submittal preparation support. Resubmission count per submittal tracks rework in the documentation process."
Standard Measures,Drawing Revision Frequency,"Average number of revisions per drawing sheet — measures design stability and change volume. Formula: Total Revisions / Total Drawing Sheets. Late-stage revisions (post-IFC) are a stronger signal of design instability than early-stage revisions. Can be segmented by discipline.","NCS revision numbering conventions","Typical: 2–5 revisions per sheet over project life; > 3 post-IFC revisions is a red flag","Derived from: drawing_revision (revision_number, discipline, dates)","High — drawing_revision table tracks all revisions with discipline and dates",Compare revision frequency by discipline and project phase to identify design instability,"Post-IFC revisions are the most impactful — they drive RFIs, change orders, and rework. Revision frequency by discipline reveals which systems have the most design churn."
Standard Measures,Daily Log Completion Rate,"Percentage of working days with a completed daily log entry — measures field reporting consistency. Formula: Days with Daily Log / Total Working Days × 100. Consistent daily logging is a prerequisite for field data quality. Low completion rates mean gaps in workforce, weather, delivery, and delay tracking.","Company-specific daily reporting requirements","Typical target: 95–100% of working days; < 80% indicates reporting discipline issues","Derived from: daily_log_construction_reports (log_date), projects (date range)","High — daily_log_construction_reports table with log_date and status",Compare daily log completion rate across projects and superintendents to benchmark reporting discipline,"Daily log completion is the foundation for all field analytics — workforce hours, weather delays, material deliveries, safety incidents. Projects with < 80% completion are unreliable for field benchmarking."
Standard Measures,Correspondence Response Time,"Average elapsed time from correspondence issuance to response — measures communication efficiency between project parties. Formula: Response Date − Issue Date (in business days). Tracks formal communications (owner directives, architect supplemental instructions, notices, letters).","Contract-specified response periods; AIA communication provisions","Typical: 3–10 business days depending on correspondence type","Derived from: correspondences (dates), correspondence_responses (dates)","High — correspondences and correspondence_responses tables with type definitions",Compare correspondence volume and response time across project types,"Correspondence types (via correspondence_types table) enable segmentation by communication category. High correspondence volume with slow response signals communication breakdown."
